GFFermiconstant,LamIn,LamSIN,LamhS,MS,Mh,O_chnl:~Ss ~Ss -> Wp Wm,O_chnl:~Ss ~Ss -> Z Z,O_chnl:~Ss ~Ss -> d3 D3,O_chnl:~Ss ~Ss -> e3 E3,O_chnl:~Ss ~Ss -> g g,O_chnl:~Ss ~Ss -> u2 U2,Omega_h2,Zbosonpolemass,alphasMZSMMSbar,h0 ->  BBAR B,h0 ->  CBAR C,h0 ->  DBAR D,h0 ->  E+ E-,h0 ->  GLUE GLUE,h0 ->  MU+ MU-,h0 ->  PHOT PHOT,h0 ->  SBAR S,h0 ->  TAU+ TAU-,h0 ->  UBAR U,h0 ->  W- W+,h0 ->  Z0 Z0,h0 ->  ss ss,mbmbSMMSbar,mtaupole,mtoppole,muS2,neutron_SD,neutron_SI,proton_SD,proton_SI,O_chnl:~Ss ~Ss -> h h
1.16637e-05,0.26,0.0,0.000218264473,56.2711864,125.548349,0.198654,0.026723,0.594706,0.063088,0.083542,0.029952,3.55,91.1887,0.1187,0.565753123,0.026686751,5.87218019e-07,5.09435606e-09,0.0872354707,0.000227575199,0.00268234756,0.00021121711,0.0656905023,1.12349055e-07,0.226571676,0.0248378094,0.00010282331,4.18,1.77669,173.5,3153.21423,0.0,3.538e-13,0.0,3.449e-13,0.0
1.16637e-05,0.26,0.0,0.000255140652,56.2711864,125.548349,0.198641,0.026721,0.594719,0.063089,0.083542,0.029952,2.78,91.1887,0.1187,0.565731806,0.0266857455,5.87195894e-07,5.09416411e-09,0.0872321839,0.000227566625,0.00268224649,0.000211209152,0.0656880272,1.12344822e-07,0.226563139,0.0248368736,0.000140497448,4.18,1.77669,173.5,3150.97863,0.0,4.835e-13,0.0,4.712e-13,0.0
1.16637e-05,0.26,0.0,0.000298247129,56.2711864,125.548349,0.198558,0.026709,0.594801,0.063098,0.083542,0.029957,2.17,91.1887,0.1187,0.565702681,0.0266843716,5.87165663e-07,5.09390185e-09,0.0872276929,0.000227554909,0.0026821084,0.000211198279,0.0656846454,1.12339038e-07,0.226551475,0.0248355949,0.000191972623,4.18,1.77669,173.5,3148.36532,0.0,6.606e-13,0.0,6.439e-13,0.0
1.16637e-05,0.26,0.0,0.000348636523,56.2711864,125.548349,0.19855,0.026707,0.594809,0.063099,0.083542,0.029957,1.7,91.1887,0.1187,0.565662888,0.0266824946,5.8712436e-07,5.09354353e-09,0.0872215571,0.000227538902,0.00268191974,0.000211183422,0.0656800249,1.12331136e-07,0.226535539,0.0248338479,0.000262302221,4.18,1.77669,173.5,3145.31048,0.0,9.027e-13,0.0,8.799e-13,0.0
1.16637e-05,0.26,0.0,0.000407539297,56.2711864,125.548349,0.198533,0.026705,0.594826,0.0631,0.083542,0.029958,1.32,91.1887,0.1187,0.565608521,0.0266799301,5.87067931e-07,5.09305398e-09,0.0872131741,0.000227517033,0.00268166198,0.000211163125,0.0656737124,1.1232034e-07,0.226513767,0.0248314611,0.000358387988,4.18,1.77669,173.5,3141.73953,0.0,1.233e-12,0.0,1.202e-12,0.0
1.16637e-05,0.26,0.0,0.000476393801,56.2711864,125.548349,0.198533,0.026705,0.594826,0.0631,0.083542,0.029958,1.04,91.1887,0.1187,0.565534249,0.0266764266,5.86990841e-07,5.0923852e-09,0.0872017219,0.000227487157,0.00268130984,0.000211135397,0.0656650885,1.12305591e-07,0.226484022,0.0248282004,0.000489654369,4.18,1.77669,173.5,3137.56525,0.0,1.686e-12,0.0,1.643e-12,0.0
1.16637e-05,0.26,0.0,0.000556881399,56.2711865,125.548349,0.198525,0.026714,0.594827,0.063101,0.08354,0.029958,0.809,91.1887,0.1187,0.565432792,0.0266716409,5.86885535e-07,5.09147162e-09,0.0871860778,0.000227446346,0.00268082881,0.000211097519,0.0656533082,1.12285443e-07,0.226443391,0.0248237462,0.000668967367,4.18,1.77669,173.5,3132.68573,0.0,2.303e-12,0.0,2.245e-12,0.0
1.16637e-05,0.26,0.0,0.000650967523,56.2711865,125.548349,0.198514,0.026712,0.594837,0.063102,0.08354,0.029958,0.632,91.1887,0.1187,0.565294215,0.0266651041,5.867417e-07,5.09022379e-09,0.0871647101,0.000227390603,0.00268017179,0.000211045783,0.0656372177,1.12257924e-07,0.226387894,0.0248176623,0.000913885322,4.18,1.77669,173.5,3126.9818,0.0,3.147e-12,0.0,3.068e-12,0.0
1.16637e-05,0.26,0.0,0.000760949669,56.2711865,125.548349,0.198504,0.026711,0.594848,0.063103,0.08354,0.029959,0.493,91.1887,0.1187,0.565104966,0.0266561772,5.8654527e-07,5.08851969e-09,0.0871355291,0.000227314477,0.00267927452,0.000210975129,0.0656152437,1.12220342e-07,0.226312104,0.0248093539,0.00124835903,4.18,1.77669,173.5,3120.31418,0.0,4.3e-12,0.0,4.192e-12,0.0
1.16637e-05,0.26,0.0,0.000889513497,56.2711864,125.548349,0.198482,0.026697,0.594876,0.063106,0.083543,0.02996,0.386,91.1887,0.1187,0.564846571,0.0266439887,5.86277073e-07,5.08619296e-09,0.0870956864,0.000227210537,0.00267804942,0.00021087866,0.0655852411,1.12169029e-07,0.226208622,0.0247980098,0.00170503815,4.18,1.77669,173.5,3112.52005,0.0,5.876e-12,0.0,5.728e-12,0.0
1.16637e-05,0.26,0.0,0.00103979842,56.2711864,125.548349,0.198339,0.026676,0.595017,0.063121,0.083544,0.029967,0.301,91.1887,0.1187,0.564493871,0.0266273517,5.8591099e-07,5.08301705e-09,0.0870413022,0.000227068663,0.0026763772,0.000210746984,0.0655442885,1.12098989e-07,0.226067374,0.0247825255,0.00232839177,4.18,1.77669,173.5,3103.40909,0.0,8.03e-12,0.0,7.826e-12,0.0
1.16637e-05,0.26,0.0,0.00121547425,56.2711864,125.548349,0.198248,0.026674,0.595091,0.063129,0.08355,0.029971,0.235,91.1887,0.1187,0.564012635,0.0266046516,5.85411497e-07,5.07868374e-09,0.0869670988,0.000226875085,0.00267409556,0.00021056732,0.0654884115,1.12003424e-07,0.225874649,0.0247613982,0.00317891472,4.18,1.77669,173.5,3092.75882,0.0,1.097e-11,0.0,1.069e-11,0.0
1.16637e-05,0.26,0.0,0.00142083083,56.2711865,125.548349,0.198259,0.026685,0.595074,0.063127,0.083548,0.02997,0.184,91.1887,0.1187,0.563356377,0.0265736957,5.8473034e-07,5.07277442e-09,0.086865908,0.000226611104,0.00267098411,0.000210322314,0.0654122123,1.11873102e-07,0.225611832,0.024732587,0.00433876848,4.18,1.77669,173.5,3080.30917,0.0,1.499e-11,0.0,1.461e-11,0.0
1.16637e-05,0.26,0.0,0.00166088278,56.2711864,125.548349,0.198214,0.026669,0.595125,0.063132,0.08355,0.029973,0.144,91.1887,0.1187,0.562462099,0.0265315124,5.83802132e-07,5.06472185e-09,0.0867280162,0.000226251379,0.00266674416,0.000209988446,0.0653083762,1.11695513e-07,0.225253694,0.0246933262,0.00591929175,4.18,1.77669,173.5,3065.75612,0.0,2.049e-11,0.0,1.997e-11,0.0
1.16637e-05,0.26,0.0,0.00194149195,56.2711864,125.548349,0.198213,0.026669,0.595126,0.063132,0.08355,0.029973,0.113,91.1887,0.1187,0.561244695,0.026474087,5.8253854e-07,5.05375966e-09,0.0865403003,0.000225761676,0.00266097221,0.000209533943,0.0651670215,1.11453757e-07,0.22476615,0.0246398795,0.0080708998,4.18,1.77669,173.5,3048.74431,0.0,2.799e-11,0.0,2.729e-11,0.0
1.16637e-05,0.26,0.0,0.00226951054,56.2711865,125.548349,0.198186,0.026674,0.595146,0.063135,0.083548,0.029974,0.088,91.1887,0.1187,0.55958967,0.026396019,5.80820723e-07,5.0388569e-09,0.0862851063,0.00022509594,0.00265312541,0.00020891606,0.064974854,1.11125097e-07,0.224103349,0.0245672203,0.0109959464,4.18,1.77669,173.5,3028.85833,0.0,3.825e-11,0.0,3.728e-11,0.0
1.16637e-05,0.26,0.0,0.00265294846,56.2711865,125.548349,0.198184,0.026674,0.595148,0.063135,0.083548,0.029974,0.0689,91.1887,0.1187,0.557343883,0.0262900845,5.7848973e-07,5.01863458e-09,0.0859388204,0.000224192568,0.00264247769,0.000208077622,0.064714092,1.10679122e-07,0.223203961,0.0244686252,0.0149650917,4.18,1.77669,173.5,3005.61257,0.0,5.227e-11,0.0,5.095e-11,0.0
1.16637e-05,0.26,0.0,0.00310116893,56.2711865,125.548349,0.198143,0.026668,0.595189,0.063139,0.083549,0.029976,0.054,91.1887,0.1187,0.554304116,0.0261466978,5.75334633e-07,4.99126283e-09,0.0854701081,0.000222969816,0.00262806555,0.000206942762,0.0643611398,1.10075475e-07,0.221986601,0.0243351728,0.0203374954,4.18,1.77669,173.5,2978.4394,0.0,7.143e-11,0.0,6.962e-11,0.0
1.16637e-05,0.26,0.0,0.00362511705,56.2711865,125.548349,0.198138,0.026667,0.595194,0.06314,0.083548,0.029976,0.0424,91.1887,0.1187,0.550203646,0.0259532773,5.71078589e-07,4.95433991e-09,0.084837842,0.000221320395,0.00260862441,0.000205411901,0.0638850276,1.09261191e-07,0.220344453,0.0241551531,0.0275845592,4.18,1.77669,173.5,2946.67527,0.0,9.76e-11,0.0,9.513e-11,0.0
1.16637e-05,0.26,0.0,0.00423758716,56.2711864,125.548349,0.198083,0.02665,0.595254,0.063146,0.083551,0.02998,0.0334,91.1887,0.1187,0.54469767,0.0256935587,5.65363714e-07,4.90476103e-09,0.0839888561,0.000219105606,0.00258251949,0.000203356311,0.0632457198,1.08167796e-07,0.218139431,0.0239134286,0.0373156768,4.18,1.77669,173.5,2909.54453,0.0,1.334e-10,0.0,1.3e-10,0.0
1.16637e-05,0.26,0.0,0.00495353521,56.2711865,125.548349,0.197826,0.02662,0.595502,0.063173,0.08355,0.029992,0.0263,91.1887,0.1187,0.537349804,0.0253469576,5.57737067e-07,4.83859677e-09,0.0828558628,0.000216149914,0.0025476818,0.000200613074,0.0623925474,1.06708634e-07,0.215196772,0.0235908411,0.0503021006,4.18,1.77669,173.5,2866.14049,0.0,1.822e-10,0.0,1.776e-10,0.0
1.16637e-05,0.26,0.0,0.00579044398,56.2711864,125.548349,0.197784,0.026605,0.595551,0.063178,0.08355,0.029995,0.0209,91.1887,0.1187,0.527624046,0.0248881905,5.4764231e-07,4.75102062e-09,0.0813562138,0.00021223771,0.00250157006,0.000196982079,0.061263274,1.04777262e-07,0.21130182,0.0231638589,0.0674911499,4.18,1.77669,173.5,2815.40325,0.0,2.49e-10,0.0,2.427e-10,0.0
1.16637e-05,0.26,0.0,0.00676875001,56.2711864,125.548349,0.19773,0.026598,0.595605,0.063184,0.08355,0.029997,0.0166,91.1887,0.1187,0.514889781,0.0242875113,5.34424902e-07,4.63635422e-09,0.0793926726,0.00020711533,0.00244119439,0.000192227895,0.0597846781,1.02248451e-07,0.206202027,0.0226047966,0.089997354,4.18,1.77669,173.5,2756.09387,0.0,3.403e-10,0.0,3.317e-10,0.0
1.16637e-05,0.26,0.0,0.00791234262,56.2711865,125.548349,0.197654,0.02659,0.595676,0.063191,0.08355,0.030001,0.0133,91.1887,0.1187,0.49845117,0.0235120969,5.17362604e-07,4.48833181e-09,0.0768579451,0.000200502869,0.00236325568,0.000186090737,0.0578759646,9.89840194e-08,0.199618725,0.0218831053,0.119050523,4.18,1.77669,173.5,2686.76407,0.0,4.65e-10,0.0,4.532e-10,0.0
1.16637e-05,0.26,0.0,0.00924914728,56.2711864,125.548349,0.197576,0.026571,0.595761,0.0632,0.08355,0.030005,0.0107,91.1887,0.1187,0.477614809,0.0225292393,4.95735703e-07,4.30070962e-09,0.0736451131,0.000192121406,0.00226446637,0.000178311733,0.0554566214,9.48462686e-08,0.191274221,0.0209683431,0.155876158,4.18,1.77669,173.5,2605.72086,0.0,6.353e-10,0.0,6.193e-10,0.0
1.16637e-05,0.26,0.0,0.0108118075,56.2711865,125.548349,0.197513,0.026552,0.595831,0.063208,0.08355,0.030009,0.00873,91.1887,0.1187,0.451807322,0.0213118921,4.6894907e-07,4.06832464e-09,0.0696657656,0.000181740298,0.00214210796,0.000168676819,0.0524600727,8.97213357e-08,0.180938891,0.0198353375,0.201487631,4.18,1.77669,173.5,2510.98526,0.0,8.682e-10,0.0,8.462e-10,0.0
1.16637e-05,0.26,0.0,0.012638482,56.2711864,125.548349,0.19736,0.026535,0.595977,0.063223,0.083551,0.030016,0.00721,91.1887,0.1187,0.420741922,0.0198465275,4.36705036e-07,3.78859448e-09,0.0648756819,0.000169244186,0.00199482075,0.000157078926,0.0488530193,8.35522697e-08,0.168497881,0.018471498,0.256391802,4.18,1.77669,173.5,2400.2439,0.0,1.186e-09,0.0,1.156e-09,0.0
1.16637e-05,0.26,0.0,0.0147737765,56.2711864,125.548349,0.197176,0.026507,0.59616,0.063243,0.083551,0.030025,0.00603,91.1887,0.1187,0.38460647,0.018142007,3.99198591e-07,3.46321076e-09,0.059303829,0.000154708636,0.00182349542,0.000143588191,0.044657274,7.63763766e-08,0.154026428,0.016885072,0.320256649,4.18,1.77669,173.5,2270.79259,0.0,1.621e-09,0.0,1.58e-09,0.0
1.16637e-05,0.26,0.0,0.0172698329,56.2711864,125.548349,0.19698,0.026479,0.596353,0.063263,0.083551,0.030035,0.00513,91.1887,0.1187,0.34421075,0.0162365283,3.57270241e-07,3.0994652e-09,0.0530750704,0.000138459386,0.00163197131,0.000128506935,0.0399668621,6.8354466e-08,0.137848831,0.0151116108,0.391650981,4.18,1.77669,173.5,2119.47025,0.0,2.215e-09,0.0,2.159e-09,0.0
1.16637e-05,0.26,0.0,0.0201876025,56.2711864,125.548349,0.196548,0.026423,0.596763,0.063307,0.083563,0.030056,0.00444,91.1887,0.1187,0.301009859,0.0141987288,3.12430292e-07,2.71046034e-09,0.0464137726,0.000121081751,0.00142714733,0.000112378403,0.0349507374,5.97754957e-08,0.120547825,0.0132149965,0.468003098,4.18,1.77669,173.5,1942.58173,0.0,3.027e-09,0.0,2.95e-09,0.0
1.16637e-05,0.26,0.0,0.0235983347,56.2711864,125.548349,0.196108,0.026347,0.597208,0.063355,0.083564,0.030079,0.00392,91.1887,0.1187,0.256944195,0.0121201377,2.66692759e-07,2.31366856e-09,0.0396191323,0.000103356259,0.0012182233,9.59270187e-05,0.0298342025,5.10247958e-08,0.102900496,0.0112804166,0.545883593,4.18,1.77669,173.5,1735.80756,0.0,4.136e-09,0.0,4.031e-09,0.0
1.16637e-05,0.26,0.0,0.0275853162,56.2711865,125.548349,0.195639,0.026276,0.597679,0.063405,0.083559,0.030102,0.00352,91.1887,0.1187,0.214113357,0.0100997937,2.22236902e-07,1.92799586e-09,0.0330148943,8.61274786e-05,0.00101515382,7.99366416e-05,0.0248610453,4.25193118e-08,0.085747688,0.00940004844,0.621581688,4.18,1.77669,173.5,1494.09853,0.0,5.651e-09,0.0,5.508e-09,0.0
1.16637e-05,0.26,0.0,0.0322459055,56.2711865,125.548349,0.194893,0.026169,0.59841,0.063483,0.083565,0.03014,0.00322,91.1887,0.1187,0.174390998,0.00822607767,1.81007461e-07,1.57031362e-09,0.0268899634,7.01490888e-05,0.000826822245,6.51067774e-05,0.0202488184,3.46311192e-08,0.0698397571,0.00765614928,0.691785941,4.18,1.77669,173.5,1211.55232,0.0,7.722e-09,0.0,7.527e-09,0.0
1.16637e-05,0.26,0.0,0.0376939098,56.2711865,125.548349,0.193936,0.026029,0.599354,0.063584,0.083567,0.030187,0.00298,91.1887,0.1187,0.139122829,0.00656246717,1.44401204e-07,1.2527394e-09,0.02145184,5.59624053e-05,0.000659608876,5.19398317e-05,0.0161537748,2.76274541e-08,0.0557156317,0.00610779892,0.754117974,4.18,1.77669,173.5,881.269404,0.0,1.055e-08,0.0,1.029e-08,0.0
1.16637e-05,0.26,0.0,0.0440623643,56.2711865,125.548349,0.192365,0.025801,0.600891,0.063748,0.083584,0.030265,0.0028,91.1887,0.1187,0.109000935,0.00514160803,1.13136473e-07,9.81505094e-10,0.0168072388,4.38458197e-05,0.000516795011,4.06941854e-05,0.0126562733,2.16457524e-08,0.0436524758,0.00478538135,0.807354617,4.18,1.77669,173.5,495.184596,0.0,1.442e-08,0.0,1.405e-08,0.0
1.16637e-05,0.26,0.0,0.0515067808,56.2711865,125.548349,0.190581,0.025518,0.602665,0.063937,0.083595,0.030355,0.00265,91.1887,0.1187,0.0841151506,0.00396773785,8.73065125e-08,7.5741964e-10,0.0129700119,3.38354688e-05,0.000398806582,3.14033778e-05,0.00976674501,1.67038543e-08,0.0336862669,0.00369284056,0.851337097,4.18,1.77669,173.5,43.870058,0.0,1.97e-08,0.0,1.92e-08,0.0
1.16637e-05,0.26,0.0,0.0602089449,56.2711864,125.548349,0.188242,0.025171,0.604973,0.064184,0.083607,0.030472,0.00252,91.1887,0.1187,0.064113571,0.00302425711,6.65460651e-08,5.77314283e-10,0.00988589779,2.57897979e-05,0.000303975133,2.39360291e-05,0.00744432953,1.27318769e-08,0.0256760744,0.00281472712,0.886687362,4.18,1.77669,173.5,-483.694891,0.0,2.692e-08,0.0,2.624e-08,0.0
1.16637e-05,0.26,0.0,0.0703813555,56.2711864,125.548349,0.185101,0.024713,0.608056,0.064513,0.083633,0.030629,0.00241,91.1887,0.1187,0.0483903353,0.00228258719,5.02262837e-08,4.35733517e-10,0.00746147659,1.94650984e-05,0.00022942816,1.80659485e-05,0.00561867943,9.60950676e-09,0.0193792645,0.00212444241,0.914476195,4.18,1.77669,173.5,-1100.3929,0.0,3.679e-08,0.0,3.586e-08,0.0
1.16637e-05,0.26,0.0,0.0822724134,56.2711864,125.548349,0.181102,0.024122,0.611989,0.064933,0.083664,0.030828,0.00229,91.1887,0.1187,0.0362445022,0.00170966446,3.76196329e-08,3.26365674e-10,0.00558866771,1.45794154e-05,0.00017184236,1.35314481e-05,0.00420840727,7.19754858e-09,0.0145151256,0.00159121355,0.935942421,4.18,1.77669,173.5,-1821.28315,0.0,5.027e-08,0.0,4.9e-08,0.0
1.16637e-05,0.26,0.0,0.0961724871,56.2711865,125.548349,0.176166,0.023379,0.616862,0.065453,0.083695,0.031075,0.00218,91.1887,0.1187,0.0269882271,0.00127304307,2.8012171e-08,2.4301702e-10,0.00416140998,1.08560623e-05,0.000127956528,1.00757293e-05,0.00313364632,5.35940801e-09,0.0108081911,0.00118484267,0.952301718,4.18,1.77669,173.5,-2663.96912,0.0,6.869e-08,0.0,6.695e-08,0.0
1.16637e-05,0.26,0.0,0.112421004,56.2711867,125.548349,0.170101,0.022477,0.622837,0.066091,0.083737,0.031378,0.00205,91.1887,0.1187,0.0200065527,0.000943715323,2.07656092e-08,1.80150138e-10,0.00308488098,8.0476714e-06,9.48550273e-05,7.46920536e-06,0.00232299292,3.9729649e-09,0.00801218413,0.000878331774,0.964640945,4.18,1.77669,173.5,-3649.02842,0.0,9.386e-08,0.0,9.149e-08,0.0
1.16637e-05,0.26,0.0,0.131414736,56.2711863,125.548349,0.162832,0.021393,0.629992,0.066854,0.083798,0.031741,0.00191,91.1887,0.1187,0.0147814439,0.000697245311,1.53422577e-08,1.33100349e-10,0.002279203,5.94586208e-06,7.00817518e-05,5.51847394e-06,0.00171629715,2.93534616e-09,0.00591964301,0.000648937975,0.973875665,4.18,1.77669,173.5,-4800.51527,0.0,1.283e-07,0.0,1.25e-07,0.0
1.16637e-05,0.26,0.0,0.153617495,56.2711866,125.548349,0.154566,0.020161,0.638128,0.067723,0.083865,0.032154,0.00175,91.1887,0.1187,0.0108937394,0.000513861078,1.13070521e-08,9.80932935e-11,0.00167974412,4.38202602e-06,5.1649375e-05,4.06704631e-06,0.00126488955,2.16331343e-09,0.0043627029,0.000478259175,0.980746692,4.18,1.77669,173.5,-6146.54793,0.0,1.753e-07,0.0,1.708e-07,0.0
1.16637e-05,0.26,0.0,0.179571449,56.2711862,125.548349,0.144652,0.018672,0.647905,0.068767,0.083938,0.03265,0.00157,91.1887,0.1187,0.00801367898,0.000378007733,8.31772111e-09,7.21596265e-11,0.00123565744,3.22351661e-06,3.79944385e-05,2.99181047e-06,0.000930481116,1.59138187e-09,0.00320930209,0.000351818175,0.985836835,4.18,1.77669,173.5,-7719.99524,0.0,2.395e-07,0.0,2.334e-07,0.0
1.16637e-05,0.26,0.0,0.209910372,56.2711864,125.548349,0.125629,0.015864,0.666631,0.070766,0.084065,0.033599,0.00139,91.1887,0.1187,0.00588696444,0.000277689946,6.11031819e-09,5.30095049e-11,0.000907731824,2.36804191e-06,2.79112639e-05,2.19782723e-06,0.000683544881,1.16905213e-09,0.00235759972,0.000258450718,0.989595534,4.18,1.77669,173.5,-9559.27933,0.0,3.272e-07,0.0,3.19e-07,0.0
1.16637e-05,0.26,0.0,0.245375111,56.2711867,125.548349,0.116604,0.014522,0.67551,0.071713,0.084141,0.03405,0.0012,91.1887,0.1187,0.0043202778,0.000203788849,4.48419084e-09,3.89021863e-11,0.000666158882,1.73783943e-06,2.04832924e-05,1.61292365e-06,0.000501634383,8.57934513e-10,0.00173017619,0.00018966972,0.992364455,4.18,1.77669,173.5,-11709.3138,0.0,4.472e-07,0.0,4.358e-07,0.0
1.16637e-05,0.26,0.0,0.286831681,56.2711865,125.548349,0.10826,0.013286,0.683708,0.072589,0.084219,0.034465,0.00101,91.1887,0.1187,0.00316817127,0.000149443625,3.28837293e-09,2.85279777e-11,0.000488511509,1.27440252e-06,1.50209272e-05,1.18279856e-06,0.000367861446,6.29145531e-10,0.00126878288,0.000139089703,0.994400657,4.18,1.77669,173.5,-14222.6005,0.0,6.11e-07,0.0,5.956e-07,0.0
1.16637e-05,0.26,0.0,0.335292415,56.2711865,125.548349,0.100782,0.012183,0.691049,0.073372,0.084291,0.034838,0.000832,91.1887,0.1187,0.00232203124,0.000109530937,2.41013002e-09,2.09088619e-11,0.000358042192,9.34041193e-07,1.10092098e-05,8.66902379e-07,0.00026961477,4.61116352e-10,0.000929922414,0.000101942291,0.995896103,4.18,1.77669,173.5,-17160.5116,0.0,8.349e-07,0.0,8.138e-07,0.0
1.16637e-05,0.26,0.0,0.391940677,56.271186,125.548349,0.093968,0.011194,0.697712,0.074083,0.084372,0.035176,0.000672,91.1887,0.1187,0.00170119092,8.02457056e-05,1.76573478e-09,1.53184701e-11,0.000262312633,6.84307073e-07,8.06568296e-06,6.3511913e-07,0.000197528006,3.37827907e-10,0.00068128953,7.46860322e-05,0.99699336,4.18,1.77669,173.5,-20594.7881,0.0,1.141e-06,0.0,1.112e-06,0.0
1.16637e-05,0.26,0.0,0.458159767,56.2711866,125.548349,0.088746,0.01041,0.702884,0.074635,0.084384,0.035438,0.000538,91.1887,0.1187,0.00124597742,5.87731427e-05,1.29325029e-09,1.12194743e-11,0.000192121655,5.0119663e-07,5.9074256e-06,4.65170653e-07,0.000144672436,2.4743016e-10,0.000498986537,5.47011555e-05,0.997797892,4.18,1.77669,173.5,-24609.2918,0.0,1.559e-06,0.0,1.52e-06,0.0
1.16637e-05,0.26,0.0,0.535566692,56.2711869,125.548349,0.083781,0.0,0.70765,0.075144,0.084529,0.035679,0.000421,91.1887,0.1187,0.000912375279,4.3037026e-05,9.46991157e-10,8.21553491e-12,0.000140682364,3.67004578e-07,4.32575183e-06,3.40624315e-07,0.000105937357,1.81182386e-10,0.000365386223,4.00552863e-05,0.998387492,4.18,1.77669,173.5,-29302.0532,0.0,2.13e-06,0.0,2.076e-06,0.0
1.16637e-05,0.26,0.0,0.626051657,56.2711867,125.548349,0.078855,0.0,0.712421,0.075653,0.084613,0.035921,0.000327,91.1887,0.1187,0.000667987179,3.15091632e-05,6.93330875e-10,6.01492841e-12,0.000102999301,2.6869903e-07,3.16705946e-06,2.49384963e-07,7.75610625e-05,1.3265102e-10,0.000267514166,2.93261099e-05,0.998819417,4.18,1.77669,173.5,-34787.6652,0.0,2.911e-06,0.0,2.837e-06,0.0
1.16637e-05,0.26,0.0,0.731824222,56.2711869,125.548349,0.074794,0.0,0.716412,0.076079,0.084624,0.036124,0.000256,91.1887,0.1187,0.000489004026,2.30664722e-05,5.07557031e-10,4.40326446e-12,7.54012566e-05,1.96702739e-07,2.3184649e-06,1.8256376e-07,5.67790416e-05,9.71079755e-11,0.000195835352,2.14683548e-05,0.999135747,4.18,1.77669,173.5,-41200.0813,0.0,3.978e-06,0.0,3.877e-06,0.0
1.16637e-05,0.26,0.0,0.855467254,56.2711867,125.548349,0.070844,0.0,0.720051,0.076467,0.084836,0.036308,0.000196,91.1887,0.1187,0.000357947948,1.68845162e-05,3.71528634e-10,3.22316258e-12,5.51932574e-05,1.43985198e-07,1.69710209e-06,1.33635553e-07,4.15619102e-05,7.10824425e-11,0.000143350277,1.57147041e-05,0.999367372,4.18,1.77669,173.5,-48695.8868,0.0,5.435e-06,0.0,5.298e-06,0.0
1.16637e-05,0.26,0.0,1.0,56.2711865,125.548349,0.071706,0.0,0.719556,0.076415,0.084513,0.036284,0.000165,91.1887,0.1187,0.000261999425,1.23585945e-05,2.71939786e-10,2.35918867e-12,4.0398616e-05,1.05389734e-07,1.24219114e-06,9.78143279e-08,3.04211734e-05,5.20286795e-11,0.000104925004,1.15023524e-05,0.999536949,4.18,1.77669,173.5,-57458.1222,0.0,7.427e-06,0.0,7.239e-06,0.0
1.16637e-05,0.26,0.0,0.0001,57.6271187,125.548349,0.199462,0.026814,0.593456,0.063252,0.083782,0.029889,5.49,91.1887,0.1187,0.565800374,0.0266889798,5.87267063e-07,5.09478153e-09,0.0872427566,0.000227594206,0.00268257159,0.000211234751,0.0656959887,1.12358439e-07,0.226590599,0.0248398838,1.93127467e-05,4.18,1.77669,173.5,3314.82235,0.0,7.074e-14,0.0,6.895e-14,0.0
1.16637e-05,0.26,0.0,0.000116895182,57.6271186,125.548349,0.199423,0.026814,0.593487,0.063255,0.083786,0.02989,4.24,91.1887,0.1187,0.56579637,0.0266887909,5.87262907e-07,5.09474548e-09,0.0872421391,0.000227592595,0.0026825526,0.000211233256,0.0656955237,1.12357643e-07,0.226588996,0.024839708,2.63896844e-05,4.18,1.77669,173.5,3313.79808,0.0,9.666e-14,0.0,9.421e-14,0.0
1.16637e-05,0.26,0.0,0.000136644835,57.6271187,125.548349,0.199454,0.026813,0.593465,0.063253,0.083782,0.029889,3.28,91.1887,0.1187,0.565790898,0.0266885329,5.87257228e-07,5.09469621e-09,0.0872412955,0.000227590395,0.00268252666,0.000211231213,0.0656948884,1.12356557e-07,0.226586804,0.0248394678,3.60597917e-05,4.18,1.77669,173.5,3312.60077,0.0,1.321e-13,0.0,1.287e-13,0.0
1.16637e-05,0.26,0.0,0.000159731228,57.6271187,125.548349,0.199454,0.026813,0.593465,0.063253,0.083782,0.029889,2.53,91.1887,0.1187,0.565783422,0.0266881802,5.87249468e-07,5.09462889e-09,0.0872401427,0.000227587387,0.00268249121,0.000211228422,0.0656940204,1.12355072e-07,0.22658381,0.0248391396,4.92731916e-05,4.18,1.77669,173.5,3311.20117,0.0,1.805e-13,0.0,1.759e-13,0.0
1.16637e-05,0.26,0.0,0.000186718109,57.6271187,125.548349,0.199423,0.026808,0.593495,0.063256,0.083783,0.029891,1.96,91.1887,0.1187,0.565773206,0.0266876983,5.87238864e-07,5.0945369e-09,0.0872385675,0.000227583278,0.00268244278,0.000211224608,0.0656928342,1.12353044e-07,0.226579719,0.0248386911,6.73280557e-05,4.18,1.77669,173.5,3309.5651,0.0,2.466e-13,0.0,2.404e-13,0.0
1.16637e-05,0.26,0.0,0.000218264473,57.6271186,125.548349,0.199382,0.026808,0.593526,0.063259,0.083787,0.029892,1.51,91.1887,0.1187,0.565759248,0.0266870399,5.87224376e-07,5.09441121e-09,0.0872364152,0.000227577663,0.0026823766,0.000211219397,0.0656912135,1.12350272e-07,0.226574129,0.0248380783,9.19980414e-05,4.18,1.77669,173.5,3307.65261,0.0,3.37e-13,0.0,3.285e-13,0.0
